weekday_id,airbnb_weekday_price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_centre_dist,metro_dist,lng,lat
paris1,296.15994034858795,Private room,False,2.0,10.0,97.0,1,0.6998206055056153,0.1937093903170673,2.35385,48.86282
paris2,288.23748718426697,Private room,False,2.0,10.0,97.0,1,2.1000054433997444,0.1072206891589171,2.32436,48.85902
paris3,211.3430888246808,Private room,False,2.0,10.0,94.0,1,3.302325112770045,0.2347238165606703,2.31714,48.87475
paris4,298.9561002889365,Entire home/apt,False,2.0,9.0,91.0,1,0.5475666761571238,0.195996522231078,2.356,48.861
paris5,247.9261813775748,Entire home/apt,False,4.0,7.0,82.0,1,1.1979209303289824,0.1035728515184905,2.35915,48.86648
paris6,527.0761487557088,Entire home/apt,False,4.0,10.0,93.0,1,1.5432014736898958,0.5491302602196696,2.33201,48.85891
paris7,193.6340758691397,Private room,False,2.0,10.0,90.0,1,3.9981755450888623,0.4158379046163726,2.3067,48.87582
paris8,207.1488489141579,Entire home/apt,False,2.0,10.0,95.0,1,1.4252792256271227,0.2073865151798009,2.36075,48.86825
paris9,345.0927393046882,Entire home/apt,False,2.0,9.0,94.0,0,1.771036454085218,0.2106926013293996,2.33543,48.86767
paris10,741.4484108491006,Entire home/apt,False,3.0,10.0,91.0,1,0.9738332882504028,0.1550168234560785,2.3446700000000003,48.86352
paris11,350.9180725137478,Private room,False,2.0,10.0,99.0,1,1.1022187867983728,0.2246300454231199,2.36172,48.86452
paris12,239.30468822816667,Entire home/apt,False,2.0,9.0,89.0,0,1.326515258235181,0.1642500035087996,2.3484,48.86815
paris13,242.7998881536024,Private room,False,2.0,10.0,99.0,1,0.6754932746879329,0.2140864502640986,2.35093,48.85061
paris14,242.7998881536024,Private room,False,2.0,10.0,97.0,1,1.0735496100208106,0.139356720584975,2.3506,48.86612
paris15,845.6053686270855,Entire home/apt,False,4.0,8.0,80.0,1,3.8450067230808154,0.2900805760028714,2.30609,48.87234
paris16,277.9849007363221,Private room,False,2.0,10.0,96.0,1,0.231161147860463,0.3120669946590502,2.35564,48.85739
paris17,301.053220244198,Entire home/apt,False,2.0,10.0,97.0,0,2.7046800565100027,0.1819056416017648,2.322,48.87
paris18,301.053220244198,Entire home/apt,False,2.0,10.0,97.0,1,1.0200214526113025,0.350933295010764,2.33902,48.8551
paris19,382.1418585143071,Private room,False,2.0,10.0,90.0,1,1.550722599721429,0.1877237151925704,2.34653,48.8699
paris20,336.00521949855533,Entire home/apt,False,2.0,9.0,87.0,1,1.6927020388337328,0.1777905502879638,2.33735,48.86791
paris21,484.2016963370305,Entire home/apt,False,2.0,10.0,96.0,1,0.8232619419926955,0.2393010939948618,2.3538,48.86394
paris22,435.5019107092926,Entire home/apt,False,4.0,9.0,80.0,1,1.2423047865701249,0.0695317642585102,2.34713,48.86711
paris23,463.46351011277847,Entire home/apt,False,4.0,10.0,93.0,1,3.250984870334394,0.2201206009577099,2.31294,48.86943
paris24,318.29620654301425,Entire home/apt,False,2.0,9.0,94.0,0,1.0905859817014636,0.193038294464377,2.34119,48.86274
paris25,287.07242054245506,Private room,False,2.0,10.0,94.0,1,2.261274270190635,0.1118125756746077,2.34349,48.87597
paris26,305.71348681144565,Private room,False,2.0,9.0,83.0,1,2.0521278096134616,0.0822563181511223,2.32478,48.85609
paris27,815.7796625967005,Entire home/apt,False,6.0,10.0,88.0,2,1.188609506718735,0.148942305528668,2.35136,48.86722
paris28,968.403392674061,Entire home/apt,False,6.0,10.0,97.0,2,1.0047808657423136,0.2282847583544446,2.35917,48.86455
paris29,968.403392674061,Entire home/apt,False,6.0,10.0,97.0,2,1.16089101957288,0.1363582064178941,2.35871,48.866240000000005
paris30,469.0558299934757,Entire home/apt,False,4.0,9.0,89.0,2,0.5491368226297231,0.1211720217144233,2.36022,48.85629
paris31,373.98639202162366,Entire home/apt,False,2.0,10.0,98.0,1,1.8657458952868613,0.2666448231440855,2.35258,48.87335
paris32,287.3054338708174,Entire home/apt,False,2.0,9.0,91.0,1,1.2713071391793795,0.1969832426318681,2.34905,48.867740000000005
paris33,619.815453443937,Entire home/apt,False,6.0,10.0,92.0,2,0.8987935352912475,0.2445527414910375,2.35816,48.86382
paris34,382.1418585143071,Entire home/apt,False,4.0,10.0,97.0,1,1.5401525941431324,0.085476179219064,2.33218,48.85378
paris35,426.4143909031597,Entire home/apt,False,3.0,9.0,97.0,2,1.735111908350752,0.3268607830905352,2.32912,48.85732
paris36,486.5318296206543,Entire home/apt,False,4.0,9.0,95.0,0,0.3210260908442157,0.3129669708443404,2.35327,48.8537
paris37,169.63370304781435,Entire home/apt,False,2.0,10.0,95.0,0,0.9431780258015048,0.3667480874681019,2.36095,48.8631
paris38,289.4025538260789,Entire home/apt,False,2.0,8.0,88.0,0,0.7988190800513525,0.2573480343013877,2.3566700000000003,48.86327
paris39,833.9547022089664,Private room,False,4.0,9.0,92.0,2,1.0090501853284664,0.2349605690867321,2.3599,48.86432
paris40,632.3981731755057,Entire home/apt,False,6.0,9.0,84.0,2,0.855194712630174,0.4455701873584359,2.361,48.862
paris41,697.4088917886103,Private room,False,4.0,10.0,92.0,1,2.7077633809973403,0.2650603776942136,2.321,48.869
paris42,428.5115108584211,Private room,False,3.0,9.0,82.0,1,2.707753900773433,0.2650586307049005,2.321,48.869
paris43,312.7038866623171,Entire home/apt,False,2.0,9.0,93.0,0,0.5760928605670635,0.0930472805042513,2.36003,48.85463
paris44,366.0639388573027,Entire home/apt,False,3.0,9.0,90.0,0,2.385525246348725,0.1226321842237362,2.3341,48.87415
paris45,689.253425295927,Entire home/apt,False,2.0,10.0,98.0,1,3.1451743465433606,0.2791492536421506,2.31622,48.871390000000005
paris46,423.8512442911735,Private room,False,2.0,10.0,90.0,1,0.9052381206341676,0.3947869776876415,2.36157,48.86226
paris47,318.29620654301425,Entire home/apt,False,2.0,9.0,88.0,1,1.806810160382655,0.1253490758437555,2.35776,48.87248
paris48,474.6481498741728,Entire home/apt,False,4.0,10.0,97.0,1,1.9104681080975776,0.0587141874178761,2.33,48.86494
paris49,660.1267592506291,Entire home/apt,False,3.0,10.0,97.0,1,0.729763580122559,0.1062250699659484,2.34744,48.86212
paris50,263.7710877062168,Entire home/apt,False,2.0,9.0,92.0,0,1.45207109046346,0.1544711436099105,2.35031,48.86953
paris51,606.7667070556436,Entire home/apt,False,5.0,10.0,100.0,1,2.1849244591772226,0.1088582798220494,2.331,48.87
paris52,291.7326871097027,Entire home/apt,False,2.0,9.0,90.0,1,1.470104231986,0.1050496628771951,2.35246,48.86979
paris53,589.7567340851897,Entire home/apt,False,6.0,9.0,85.0,1,1.7865255523730286,0.1218059298533727,2.329,48.853
paris54,555.9698014726442,Entire home/apt,False,2.0,9.0,86.0,0,1.5010833109477129,0.1197810763764085,2.35026,48.86997
paris55,422.91919097772393,Entire home/apt,False,2.0,10.0,98.0,1,0.8175393566865582,0.0941621165628092,2.343,48.853
paris56,469.0558299934757,Entire home/apt,False,5.0,8.0,88.0,1,0.6097926030409977,0.3183006909970405,2.36071,48.85814
paris57,524.746015472085,Entire home/apt,False,5.0,9.0,95.0,1,1.1895763877092065,0.1363498699590096,2.35181,48.86725
paris58,921.1016870164974,Entire home/apt,False,6.0,10.0,95.0,2,1.164845883218314,0.1959898101600652,2.35011,48.8669
paris59,880.5573678814428,Entire home/apt,False,2.0,9.0,93.0,1,1.1837402177493352,0.1771999042506515,2.33718,48.85376
paris60,486.2988162922919,Entire home/apt,False,4.0,9.0,91.0,1,2.5881974089995707,0.1675247586042116,2.33177,48.87529
paris61,434.3368440674807,Entire home/apt,False,2.0,10.0,100.0,1,1.0005835755138404,0.2943224641966069,2.36291,48.86257
paris62,284.9753005871936,Entire home/apt,False,2.0,10.0,93.0,1,0.8711108211081108,0.0522761377701477,2.34484,48.85072
paris63,393.79252493242615,Private room,False,4.0,8.0,87.0,1,3.794679540725772,0.2289303211172115,2.30765,48.8733
paris64,405.4431913505453,Private room,False,2.0,10.0,88.0,1,2.7077730934108484,0.2650696388577978,2.321,48.869
paris65,287.3054338708174,Entire home/apt,False,2.0,9.0,92.0,0,1.3052973945735564,0.1543599850427506,2.34838,48.86795
paris66,230.9162084071209,Entire home/apt,False,2.0,10.0,94.0,0,1.111599512062068,0.2156855932579889,2.36512,48.86234
paris67,577.8730543387082,Entire home/apt,False,2.0,9.0,93.0,0,1.9177035159062907,0.2844686985651027,2.32693,48.85929
paris68,973.7626992263956,Entire home/apt,False,5.0,9.0,96.0,2,3.275414148236681,0.252299340756776,2.313,48.87
paris69,606.7667070556436,Entire home/apt,False,6.0,10.0,96.0,1,1.7240135892394983,0.1570227653051851,2.341,48.87
paris70,324.12153975207383,Entire home/apt,False,2.0,10.0,91.0,0,3.695382503506768,0.161465166039971,2.30921,48.8733
paris71,594.4170006524373,Entire home/apt,False,6.0,9.0,90.0,1,1.2742995190861257,0.1916186925564363,2.354,48.868
paris72,448.3176437692236,Entire home/apt,False,4.0,8.0,82.0,1,0.2401619325140012,0.1324666729233049,2.34963,48.85723
paris73,340.4324727374406,Entire home/apt,False,2.0,9.0,65.0,0,0.1872602312450329,0.0658367601332086,2.35051,48.85738
paris74,277.9849007363221,Private room,False,2.0,9.0,93.0,1,1.3165103718549946,0.0928499074550654,2.34516,48.8673
paris75,266.334234318203,Entire home/apt,False,4.0,7.0,79.0,0,1.5212593771282514,0.0850236537392352,2.35305,48.87025
paris76,1187.4359213347004,Private room,False,4.0,10.0,92.0,2,1.3011637503509013,0.0911902671984223,2.36534,48.86481
paris77,741.4484108491006,Entire home/apt,False,4.0,9.0,95.0,2,1.9493867048510336,0.1863488935704909,2.3304,48.86606
paris78,213.44020877994225,Entire home/apt,False,3.0,8.0,85.0,1,1.0630900626374928,0.2386062099380778,2.36323,48.86317
paris79,448.3176437692236,Entire home/apt,False,4.0,7.0,69.0,1,0.8004333145834808,0.1425571195579203,2.34484,48.86153
paris80,330.17988628949576,Entire home/apt,False,2.0,8.0,88.0,0,1.4943084707253171,0.1419212144400804,2.352,48.87
paris81,814.3815826265262,Entire home/apt,False,6.0,9.0,92.0,1,1.4510790835975325,0.1412656727679334,2.35197,48.86961
paris82,894.3051542548234,Private room,False,2.0,9.0,92.0,0,1.9643435102218043,0.2652645033288134,2.33256,48.86818
paris83,868.9067014633238,Private room,False,2.0,10.0,87.0,1,2.114879782647385,0.2333416447258253,2.3306,48.86875
paris84,1274.349892813869,Private room,False,4.0,10.0,80.0,2,2.1731656164367976,0.129224169588577,2.33091,48.86978
paris85,438.2980706496412,Entire home/apt,False,4.0,9.0,91.0,1,1.6799038109013358,0.2459511684829091,2.36405,48.86971
paris86,970.9665392860472,Entire home/apt,False,4.0,10.0,100.0,2,1.398949358219144,0.1839510312120429,2.3497,48.86899
paris87,1193.2612545437598,Entire home/apt,False,2.0,10.0,100.0,1,1.755183958340291,0.1010195015505351,2.33442,48.86672
paris88,495.8523627551496,Entire home/apt,False,4.0,8.0,84.0,1,0.1757011203581355,0.1014741827527339,2.35239,48.85813
paris89,347.4228725883121,Entire home/apt,False,2.0,10.0,100.0,1,2.087990103189047,0.227233964862108,2.32839,48.86629
paris90,379.3456985739584,Private room,False,2.0,10.0,94.0,1,2.991585952378802,0.2054951762300843,2.32826,48.87809
paris91,1059.9776307204772,Entire home/apt,False,5.0,10.0,100.0,2,3.8732912645951063,0.3097567322042481,2.30593,48.872690000000006
paris92,839.5470220896635,Private room,False,4.0,10.0,89.0,2,2.971696324978302,0.1792381090286448,2.32691,48.87716
paris93,303.3833535278218,Entire home/apt,False,2.0,8.0,85.0,1,1.2122590521679495,0.0278912812385713,2.3602,48.8663
paris94,450.41476372448506,Entire home/apt,False,4.0,9.0,89.0,1,0.6120197179497902,0.2425356938107566,2.3566,48.86145
paris95,428.5115108584211,Entire home/apt,False,2.0,10.0,94.0,1,0.4016154264158625,0.2349560638958361,2.35822,48.8565
paris96,625.4077733246341,Entire home/apt,False,5.0,9.0,89.0,3,1.1829168549999591,0.1288395047778455,2.3588,48.86643
paris97,382.1418585143071,Entire home/apt,False,2.0,9.0,76.0,0,1.2340059746657055,0.0713938476777549,2.347,48.867
paris98,498.1824960387734,Entire home/apt,False,4.0,8.0,90.0,1,0.9883480057412004,0.2035099465162703,2.34004,48.85361
paris99,289.4025538260789,Private room,False,2.0,10.0,96.0,1,1.9460547668658712,0.1543678817510084,2.3345700000000003,48.86932
paris100,416.860844440302,Entire home/apt,False,2.0,10.0,100.0,1,2.320465661429877,0.2326158199857634,2.32424,48.86562
paris101,443.657377201976,Entire home/apt,False,4.0,9.0,81.0,1,1.2743077890263204,0.1916087321358711,2.354,48.868
paris102,852.595768477957,Entire home/apt,False,6.0,9.0,96.0,1,3.9230763697469007,0.3464347267633769,2.30515,48.87267
paris103,355.5783390809954,Entire home/apt,False,2.0,8.0,68.0,0,1.1052685165297895,0.2895898058423378,2.3432,48.86426
paris104,1031.083978003542,Entire home/apt,False,4.0,10.0,97.0,1,3.97745935537989,0.0934182404445885,2.31434,48.88183
paris105,613.9901202348775,Private room,False,4.0,8.0,100.0,1,4.087830870511859,0.2359878561685451,2.31428,48.88318
paris106,451.57983036629696,Entire home/apt,False,4.0,8.0,90.0,1,1.674096249863313,0.164463478131234,2.34231,48.86996
paris107,357.4424457078945,Private room,False,2.0,9.0,89.0,1,1.224800931263657,0.4039238821237484,2.342,48.865
paris108,332.5100195731196,Entire home/apt,False,4.0,8.0,74.0,0,0.8049340781371926,0.4874284340497193,2.36,48.862
paris109,1170.192935035884,Private room,False,2.0,6.0,73.0,1,1.714139834478792,0.0700383562411771,2.33482,48.86646
paris110,622.1455867275608,Entire home/apt,False,4.0,9.0,91.0,1,1.2596886372771172,0.2125038415638906,2.35133,48.86786
paris111,1077.453630347656,Entire home/apt,False,3.0,4.0,20.0,1,3.242462419833671,0.0485325946346124,2.32646,48.88002
paris112,672.0104389971107,Entire home/apt,False,3.0,9.0,82.0,1,1.3228488530649094,0.2090407524085716,2.3517900000000003,48.86845
paris113,805.061049492031,Entire home/apt,False,4.0,9.0,75.0,2,1.347648163272075,0.2137106417008727,2.35146,48.86866
paris114,358.8405256780688,Entire home/apt,False,3.0,9.0,83.0,1,1.808471459460988,0.1416247529264724,2.33374,48.86693
paris115,277.9849007363221,Entire home/apt,False,2.0,9.0,97.0,0,1.3238202519408109,0.2880969508040389,2.357,48.86814
paris116,347.4228725883121,Entire home/apt,False,2.0,9.0,82.0,0,3.566310300488664,0.1484072491189509,2.30837,48.86968
paris117,377.48159194705937,Entire home/apt,False,3.0,9.0,80.0,1,3.6386446289924814,0.1230876301896023,2.30853,48.87141
paris118,336.00521949855533,Entire home/apt,False,2.0,8.0,93.0,0,3.691736688468492,0.1402040537542458,2.30809,48.87189
paris119,321.79140646845,Entire home/apt,False,2.0,9.0,78.0,0,3.454176406303297,0.1040919274056531,2.31015,48.86982
paris120,324.35455308043623,Private room,False,2.0,9.0,92.0,1,1.1897995345544272,0.1855334984433874,2.337,48.854
paris121,416.860844440302,Entire home/apt,False,2.0,10.0,98.0,1,0.8717815059745859,0.0770649151105262,2.35156,48.86437
paris122,355.5783390809954,Entire home/apt,False,2.0,9.0,87.0,0,0.9392894437911538,0.1580980930610081,2.34241,48.85158
paris123,336.00521949855533,Private room,False,2.0,10.0,100.0,1,1.048785897159841,0.0386912552591963,2.353,48.86600000000001
paris124,341.5975393792525,Entire home/apt,False,4.0,8.0,89.0,1,1.2586214719653015,0.2294126613398134,2.35679,48.86757
paris125,232.0812750489328,Entire home/apt,False,3.0,9.0,87.0,0,2.111532766249621,0.1767607857708368,2.3486700000000003,48.87537
paris126,489.5610028893653,Private room,False,2.0,9.0,87.0,1,3.037837954643149,0.1571632125282382,2.32812,48.87854
paris127,552.4746015472085,Entire home/apt,False,4.0,9.0,93.0,1,1.2293761962569971,0.1781934580152764,2.3516,48.8676
paris128,339.50041942399105,Entire home/apt,False,2.0,9.0,86.0,0,0.8832486773055807,0.184814127630235,2.357,48.864
paris129,324.35455308043623,Private room,False,2.0,9.0,89.0,1,1.189812230393788,0.1855302280176915,2.337,48.854
paris130,324.35455308043623,Private room,False,2.0,9.0,90.0,1,1.1898175767150432,0.1855228239951898,2.337,48.854
paris131,307.81060676670705,Entire home/apt,False,2.0,9.0,93.0,1,1.5515389800409265,0.2769845438823626,2.35761,48.87015
paris132,463.23049678441606,Private room,False,4.0,9.0,89.0,1,1.177094012836009,0.1528959557011923,2.35604,48.86693
paris133,466.9587100382142,Entire home/apt,False,4.0,9.0,93.0,1,1.7929035017607975,0.2073655091534563,2.33525,48.86783
paris134,368.3940721409265,Entire home/apt,False,2.0,9.0,91.0,0,1.7095369624298953,0.1972866108790576,2.33662,48.86767
paris135,339.50041942399105,Entire home/apt,False,2.0,10.0,90.0,0,0.8832533363741372,0.1848135225711892,2.357,48.864
paris136,358.8405256780688,Entire home/apt,False,4.0,9.0,98.0,1,2.1432778213041312,0.1482724045908922,2.33802,48.87322
paris137,173.36191630161247,Private room,False,2.0,10.0,98.0,1,1.4895326851897068,0.1605517117458967,2.3658200000000003,48.86682
paris138,282.4121539752074,Private room,False,3.0,9.0,89.0,2,1.1897968981005371,0.1855357250261337,2.337,48.854
paris139,423.3852176344487,Private room,False,2.0,9.0,89.0,1,3.004340165563506,0.1904988598593921,2.3285400000000003,48.87837
paris140,455.3080436200951,Private room,False,5.0,9.0,92.0,2,1.1898289101205928,0.185513495563253,2.337,48.854
paris141,530.5713486811446,Entire home/apt,False,4.0,9.0,96.0,1,0.8845199412073153,0.1742988754257399,2.34388,48.86196
paris142,281.4801006617579,Entire home/apt,False,2.0,9.0,88.0,0,1.0951930088387558,0.09486564047406,2.35725,48.86596
paris143,1362.4289309348496,Entire home/apt,False,6.0,9.0,91.0,2,0.6224736711627532,0.1476445245697444,2.34441,48.85552
paris144,339.50041942399105,Entire home/apt,False,2.0,10.0,95.0,0,0.8832421363211392,0.1848259186580118,2.357,48.864
paris145,339.50041942399105,Entire home/apt,False,2.0,9.0,83.0,0,0.8832504610369238,0.1848095993575755,2.357,48.864
paris146,339.50041942399105,Entire home/apt,False,2.0,9.0,95.0,0,0.883235883792328,0.1848158282651347,2.357,48.864
paris147,339.50041942399105,Entire home/apt,False,2.0,10.0,100.0,0,0.8832488115202943,0.1848079694055577,2.357,48.864
paris148,339.50041942399105,Entire home/apt,False,2.0,9.0,85.0,0,0.8832500798882593,0.1847962720498365,2.357,48.864
paris149,357.4424457078945,Entire home/apt,False,2.0,10.0,94.0,0,0.8832460713449514,0.1848010791961445,2.357,48.864
paris150,405.4431913505453,Entire home/apt,False,4.0,7.0,91.0,2,1.7785054387890529,0.1359073261903473,2.3426400000000003,48.87111
paris151,339.50041942399105,Entire home/apt,False,2.0,8.0,77.0,0,0.8832620364218872,0.1847920497113268,2.357,48.864
paris152,339.50041942399105,Entire home/apt,False,2.0,10.0,100.0,0,0.8832449646643864,0.1848189435179878,2.357,48.864
paris153,339.50041942399105,Entire home/apt,False,2.0,10.0,94.0,0,0.8832458948155467,0.1848093067737421,2.357,48.864
paris154,339.50041942399105,Entire home/apt,False,2.0,9.0,90.0,0,0.8832361750804796,0.184824656040472,2.357,48.864
paris155,451.81284369465936,Entire home/apt,False,3.0,10.0,95.0,1,0.9704735893128223,0.1428802111562412,2.35396,48.86526
paris156,473.94910988908566,Entire home/apt,False,2.0,10.0,100.0,1,0.657818004815514,0.4171580413269699,2.3609,48.85903
paris157,552.7076148755709,Entire home/apt,False,6.0,9.0,95.0,1,3.510969049017846,0.0975653999215939,2.31023,48.87108
paris158,320.3933264982757,Private room,False,2.0,10.0,97.0,1,1.1330189770354686,0.2565890869822775,2.3625,48.86447
paris159,577.8730543387082,Entire home/apt,False,2.0,10.0,80.0,0,1.804142667858757,0.4033287896573769,2.32855,48.85948
paris160,266.334234318203,Entire home/apt,False,2.0,10.0,99.0,1,1.1009381329932035,0.0707914449610922,2.33991,48.8617
paris161,377.48159194705937,Entire home/apt,False,2.0,8.0,75.0,0,0.3653710958770504,0.11323475855747,2.3487400000000003,48.85852
paris162,377.48159194705937,Entire home/apt,False,2.0,10.0,60.0,0,0.4429174587810903,0.1449318329577996,2.34844,48.85936
paris163,377.48159194705937,Entire home/apt,False,2.0,8.0,60.0,0,0.478265370758909,0.122806830772413,2.3478,48.85937
paris164,339.50041942399105,Entire home/apt,False,2.0,8.0,71.0,0,0.8832453496682292,0.1848122823648544,2.357,48.864
paris165,339.50041942399105,Entire home/apt,False,2.0,8.0,73.0,0,0.883262774604415,0.1848067494032371,2.357,48.864
paris166,699.7390250722342,Entire home/apt,False,4.0,10.0,99.0,2,2.212366915523693,0.0737581270834261,2.34045,48.87474
paris167,333.2090595582067,Entire home/apt,False,4.0,9.0,93.0,1,2.776627991517576,0.2094537560876663,2.32527,48.87375
paris168,355.5783390809954,Entire home/apt,False,2.0,10.0,76.0,0,2.678266256813557,0.0883834862924289,2.32692,48.8736
paris169,355.5783390809954,Entire home/apt,False,2.0,6.0,50.0,0,2.553076526058928,0.1872877739063461,2.3267900000000004,48.87187
paris170,420.3560443657377,Entire home/apt,False,4.0,8.0,85.0,1,1.2742786575320375,0.1916387338396996,2.354,48.868
paris171,339.50041942399105,Entire home/apt,False,2.0,8.0,60.0,0,0.8407752284289941,0.2027868128145176,2.35638,48.86374
paris172,376.5495386336098,Entire home/apt,False,2.0,7.0,75.0,1,0.3940899873614061,0.3818214440786597,2.35766,48.858
paris173,875.6640879858328,Entire home/apt,False,6.0,10.0,100.0,3,4.099899814301739,0.1048292273896126,2.31179,48.88167
paris174,213.44020877994225,Entire home/apt,False,4.0,9.0,90.0,1,2.188154463462044,0.1078058164151614,2.3480000000000003,48.876000000000005
paris175,324.35455308043623,Entire home/apt,False,2.0,10.0,99.0,1,1.1956754522934128,0.042112734880352,2.36055,48.86601
paris176,726.3025445055457,Entire home/apt,False,3.0,10.0,95.0,0,1.7803359578745437,0.396230248377978,2.3287,48.85874
paris177,301.053220244198,Private room,False,2.0,10.0,80.0,1,2.4975081922954097,0.1482654822689144,2.3280000000000003,48.872
paris178,332.5100195731196,Private room,False,2.0,9.0,95.0,1,2.195464845721677,0.1899255278824739,2.342,48.875
paris179,714.6518780874267,Entire home/apt,False,3.0,10.0,93.0,0,1.74274426536254,0.2858560991518746,2.32899,48.85677
paris180,393.79252493242615,Entire home/apt,False,6.0,7.0,86.0,2,1.5496171665041247,0.0563907495110572,2.3483400000000003,48.8702
paris181,285.9073539006431,Entire home/apt,False,4.0,8.0,87.0,2,3.374166372105553,0.1384394588252291,2.32077,48.87839
paris182,243.0329014819648,Entire home/apt,False,2.0,10.0,93.0,0,0.5224268780492861,0.2061254197357726,2.3553,48.85218
paris183,776.1673967750955,Entire home/apt,False,3.0,9.0,73.0,1,1.8241965366348316,0.2045347604951488,2.33492,48.86801
paris184,283.5772206170193,Entire home/apt,False,2.0,10.0,91.0,0,0.7848559514928748,0.3459281291036024,2.35802,48.86271
paris185,1059.9776307204772,Entire home/apt,False,4.0,8.0,75.0,2,1.928954025320581,0.1946695189441623,2.33417,48.86885
paris186,539.6588684872775,Entire home/apt,False,5.0,9.0,85.0,1,1.2667402196308095,0.2248118755186087,2.3511,48.86791
paris187,331.34495293130766,Entire home/apt,False,2.0,10.0,95.0,0,1.2184270945432571,0.18325446045369,2.36378,48.86476
paris188,297.32500699039986,Private room,False,2.0,8.0,80.0,1,1.275882838842606,0.0202490913166056,2.366,48.864
paris189,261.440954422593,Private room,False,2.0,10.0,98.0,1,1.2758832328382204,0.0202392635098307,2.366,48.864
paris190,254.6835679000839,Entire home/apt,False,2.0,9.0,96.0,1,1.2582601005568264,0.2050012242042857,2.3532900000000003,48.86788
paris191,762.1865970733526,Entire home/apt,False,6.0,9.0,87.0,2,1.1543853333147758,0.1295139478737874,2.35605,48.86672
paris192,359.0735390064312,Private room,False,2.0,10.0,99.0,1,2.0521006838536024,0.1553749283613523,2.34,48.873000000000005
paris193,480.70649641159474,Entire home/apt,False,3.0,10.0,85.0,0,1.6801940877013082,0.1164239186654152,2.34001,48.86913
paris194,158.44906328642,Private room,False,2.0,9.0,81.0,1,1.9078317245376304,0.1651560575492887,2.34462,48.87287
paris195,158.44906328642,Private room,False,2.0,5.0,60.0,1,1.849255788674535,0.1030171907061678,2.3446,48.87231
paris196,288.23748718426697,Entire home/apt,False,2.0,10.0,94.0,1,1.2312082892367342,0.0894576822321446,2.34742,48.86707
paris197,325.51961972224814,Entire home/apt,False,4.0,9.0,91.0,1,3.888810221006244,0.3185012589173888,2.30606,48.87315
paris198,380.0447385590456,Entire home/apt,False,3.0,10.0,100.0,1,1.501320073919438,0.2042117611855939,2.34601,48.86932
paris199,457.4051635753565,Entire home/apt,False,5.0,9.0,91.0,1,1.0775400905740726,0.267052169097272,2.34492,48.86477
paris200,225.09087519806133,Entire home/apt,False,2.0,9.0,96.0,0,1.4027851435720122,0.2131086348933339,2.35112,48.86914
paris201,308.04362009506946,Private room,False,2.0,10.0,91.0,1,2.7077712157813223,0.2650733482645083,2.321,48.869
paris202,312.7038866623171,Entire home/apt,False,2.0,10.0,100.0,1,1.7907771490186988,0.0740824897040122,2.34344,48.87146
paris203,406.3752446639948,Entire home/apt,False,2.0,8.0,82.0,0,1.8501341576804156,0.11225079852935,2.331,48.865
paris204,486.5318296206543,Entire home/apt,False,4.0,10.0,95.0,1,1.374104219035739,0.1949973718456757,2.34846,48.8686
paris205,497.9494827104111,Entire home/apt,False,5.0,9.0,93.0,1,0.8348207582663487,0.1262083155029868,2.35227,48.86407
paris206,289.4025538260789,Entire home/apt,False,2.0,10.0,98.0,1,1.068284025393797,0.2251927330856674,2.34876,48.86581
paris207,327.61673967750954,Entire home/apt,False,2.0,9.0,94.0,1,1.3269135441301845,0.1735887404520331,2.35927,48.8677
paris208,497.9494827104111,Entire home/apt,False,4.0,9.0,93.0,1,0.5651050098791458,0.2413985503812823,2.34781,48.86047
paris209,718.1470780128624,Entire home/apt,False,4.0,9.0,93.0,1,1.273229754849592,0.4024688274250494,2.341,48.865
paris210,773.8372634914717,Entire home/apt,False,5.0,9.0,92.0,2,1.2330419892220612,0.1989282384067159,2.35806,48.867090000000005
paris211,370.7242054245503,Entire home/apt,False,2.0,10.0,100.0,1,0.8707228576785898,0.438978032061324,2.3606,48.86244
paris212,460.90036350079225,Private room,False,2.0,10.0,100.0,1,2.422501815791652,0.2594314498666723,2.3280000000000003,48.871
paris213,504.9398825612825,Private room,False,2.0,10.0,100.0,1,2.4224886899048914,0.2594256799703882,2.3280000000000003,48.871
paris214,593.018920682263,Private room,False,2.0,10.0,100.0,1,2.422501781578931,0.259424895583257,2.3280000000000003,48.871
paris215,569.9506011743872,Private room,False,2.0,10.0,100.0,1,2.4224863053196355,0.2594262540400842,2.3280000000000003,48.871
paris216,548.9794016217728,Private room,False,2.0,10.0,100.0,1,2.422468557538048,0.2594424558192307,2.3280000000000003,48.871
paris217,637.0584397427533,Private room,False,2.0,10.0,100.0,1,2.422490347310585,0.259426278330061,2.3280000000000003,48.871
paris218,681.3309721316059,Private room,False,2.0,10.0,100.0,1,2.42250183269211,0.2594256275139349,2.3280000000000003,48.871
paris219,1121.2601360797837,Private room,False,4.0,10.0,100.0,2,2.4224946542229517,0.2594205020988102,2.3280000000000003,48.871
paris220,382.1418585143071,Entire home/apt,False,2.0,10.0,93.0,1,1.1281510035094815,0.2710711727819624,2.34486,48.86528
paris221,532.9014819647684,Entire home/apt,False,2.0,10.0,100.0,1,1.1595181663997274,0.1691616099517961,2.346,48.86600000000001
paris222,462.06543014260416,Entire home/apt,False,4.0,9.0,84.0,1,1.9436880509130616,0.3155338917484061,2.34717,48.87366
