weekend_id,airbnb_weekend_price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_centre_dist,metro_dist,lng,lat
paris1573,146.09935688321372,Private room,False,2.0,10.0,100.0,1,2.6071992374950246,0.1733219614769805,2.35278,48.88002
paris1574,856.5569950601175,Entire home/apt,False,4.0,9.0,95.0,1,1.6590384160046534,0.2167839089278713,2.36419,48.86944
paris1575,277.9849007363221,Entire home/apt,False,2.0,10.0,100.0,1,1.5873197118810771,0.259270293735755,2.3572,48.870540000000005
paris1576,240.0037282132538,Entire home/apt,False,2.0,10.0,95.0,0,3.005361772557806,0.1817650282887903,2.36685,48.88195
paris1577,183.1484760928325,Entire home/apt,False,2.0,7.0,79.0,0,2.0169469018611546,0.3370090764640873,2.35257,48.87471
paris1578,207.38186224252027,Private room,False,2.0,10.0,96.0,1,3.0114888617894118,0.3365713140030554,2.33303,48.88033
paris1579,783.3908099543294,Entire home/apt,False,6.0,8.0,84.0,2,2.431614344753668,0.369180073873797,2.37265,48.87406
paris1580,347.65588591667444,Entire home/apt,False,4.0,10.0,100.0,1,3.084705249942004,0.2010506772449099,2.34203,48.8834
paris1581,230.21716842203372,Entire home/apt,False,2.0,7.0,84.0,0,3.490724427307493,0.1913487344501745,2.33713,48.88623
paris1582,289.8685804828036,Entire home/apt,False,4.0,10.0,100.0,2,2.071647278648091,0.1285824383040036,2.37087,48.87086
paris1583,254.6835679000839,Private room,False,2.0,9.0,96.0,1,2.753016911012729,0.2145223741359622,2.35232,48.88133
paris1584,258.1787678255196,Private room,False,2.0,9.0,83.0,1,2.988832895027256,0.0988902452643532,2.34607,48.88309
paris1585,223.22676857116227,Private room,False,2.0,10.0,100.0,1,3.198747238561372,0.1984711662314145,2.34464,48.88484
paris1586,254.6835679000839,Private room,False,2.0,9.0,80.0,1,2.7331157032352658,0.3146158833358122,2.3475200000000003,48.88091
paris1587,302.2182868860099,Private room,False,4.0,8.0,89.0,1,2.7881977457643834,0.2478882757738733,2.3469,48.88135
paris1588,351.61711249883496,Private room,False,4.0,9.0,87.0,1,2.748918896535327,0.2346282641287067,2.352,48.88129
paris1589,118.37077080809024,Private room,False,2.0,9.0,91.0,1,3.3871776494128927,0.4089707094695694,2.355,48.887
paris1590,261.2079410942306,Private room,False,2.0,10.0,100.0,1,2.6541132119209254,0.3230570043339635,2.3506,48.8804
paris1591,366.0639388573027,Entire home/apt,False,2.0,8.0,88.0,1,3.325561822841677,0.2039029924715767,2.33095,48.8828
paris1592,169.86671637617673,Entire home/apt,False,2.0,9.0,95.0,1,3.349786915922009,0.2320986711817153,2.35261,48.8867
paris1593,283.8102339453817,Entire home/apt,False,3.0,10.0,92.0,0,3.8835628874881967,0.1418526378674265,2.32441,48.88608
paris1594,310.60676670705567,Entire home/apt,False,4.0,10.0,100.0,1,2.1827763770099677,0.0766692183434066,2.35731,48.87597
paris1595,230.21716842203372,Entire home/apt,False,3.0,8.0,79.0,1,3.152377370016122,0.1395588806959399,2.33845,48.88331
paris1596,741.681424177463,Entire home/apt,False,5.0,9.0,93.0,2,2.1720840410540925,0.1551811526551442,2.34704,48.87574
paris1597,410.1034579177929,Private room,False,2.0,10.0,100.0,1,2.6541053676931194,0.1059305668817108,2.3564,48.880320000000005
paris1598,423.15220430608633,Entire home/apt,False,4.0,10.0,100.0,2,2.874510276176626,0.1404055561804857,2.3502,48.88237
paris1599,785.7209432379533,Private room,False,4.0,8.0,100.0,2,2.178124130088796,0.12000671453494,2.34792,48.8759
paris1600,336.00521949855533,Entire home/apt,False,2.0,9.0,76.0,1,1.95740401387806,0.0511301444637072,2.37,48.87
paris1601,180.8183428092087,Entire home/apt,False,2.0,9.0,84.0,1,2.7434874431815555,0.1266173506892524,2.36382,48.88014
paris1602,218.10047534718987,Private room,False,2.0,10.0,92.0,1,2.905843188690844,0.0783025157092111,2.364,48.88163
paris1603,298.9561002889365,Entire home/apt,False,2.0,8.0,80.0,1,2.0109353180859317,0.2471603449458224,2.35967,48.87407
paris1604,243.2659148103272,Entire home/apt,False,2.0,10.0,100.0,0,2.487541985567628,0.2561305009186607,2.343,48.878
paris1605,256.7806878553453,Entire home/apt,False,2.0,10.0,99.0,0,2.899322353047624,0.2338215714634797,2.33622,48.88026
paris1606,347.65588591667444,Entire home/apt,False,4.0,9.0,93.0,2,2.91951934406477,0.1551218362608082,2.36302,48.88194
paris1607,218.56650200391465,Entire home/apt,False,2.0,9.0,84.0,0,2.4539607233609084,0.1681724394303256,2.34761,48.87838
paris1608,175.92506291359865,Entire home/apt,False,2.0,10.0,100.0,1,3.35291426473259,0.2698385185922622,2.37482,48.88298
paris1609,649.1751328175972,Entire home/apt,False,5.0,9.0,94.0,3,2.5435439423415733,0.2793888519643164,2.34623,48.87904
paris1610,278.2179140646845,Private room,False,2.0,9.0,93.0,1,2.726612283523996,0.2053592082645574,2.35776,48.88087
paris1611,288.7035138409917,Entire home/apt,False,2.0,10.0,98.0,0,2.936324170451393,0.3241663049662333,2.33367,48.87979
paris1612,399.6178581414857,Entire home/apt,False,4.0,10.0,100.0,1,3.688690142145119,0.2142066126003763,2.34093,48.88882
paris1613,589.9897474135521,Entire home/apt,False,6.0,7.0,67.0,2,2.0964040694136266,0.2022384821364095,2.34788,48.87515
paris1614,207.84788889924505,Entire home/apt,False,2.0,10.0,99.0,0,2.5809918299342884,0.0894378371081228,2.33834,48.87775
paris1615,195.4981824960388,Private room,False,2.0,10.0,98.0,1,3.395800065057239,0.2109313959846381,2.33582,48.885
paris1616,296.15994034858795,Entire home/apt,False,3.0,9.0,91.0,0,2.566327948258859,0.2128465304984163,2.35737,48.87945
paris1617,359.0735390064312,Entire home/apt,False,2.0,9.0,91.0,1,2.808622399589196,0.2610623306438567,2.343,48.881
paris1618,202.0225556901855,Private room,False,2.0,10.0,100.0,1,1.7477615105651507,0.2738131927308361,2.35157,48.87227
paris1619,219.0325286606394,Entire home/apt,False,2.0,10.0,94.0,1,4.0816500063446615,0.4117711706289157,2.32028,48.886390000000006
paris1620,312.7038866623171,Entire home/apt,False,2.0,7.0,85.0,0,2.001444771991056,0.4041442639043587,2.3664400000000003,48.87214
paris1621,426.4143909031597,Private room,False,2.0,9.0,67.0,1,2.1954843327387525,0.1899294900104411,2.342,48.875
paris1622,674.5735856090969,Private room,False,4.0,10.0,100.0,2,2.1954460199897663,0.1899207994482621,2.342,48.875
paris1623,278.2179140646845,Entire home/apt,False,2.0,9.0,85.0,1,2.0090477974048326,0.3634492671111554,2.367,48.872
paris1624,151.45866343554852,Private room,False,2.0,10.0,100.0,1,3.197228333336058,0.1083920409483439,2.37453,48.88148
paris1625,175.92506291359865,Private room,False,2.0,10.0,100.0,1,3.5796691994798686,0.2738764669663386,2.33649,48.88693
paris1626,144.70127691303944,Private room,False,3.0,8.0,84.0,1,2.92420036576608,0.0973208347612724,2.35002,48.88281
paris1627,649.1751328175972,Entire home/apt,False,3.0,8.0,80.0,2,1.656224844279684,0.1970488013195108,2.35336,48.87146
paris1628,243.96495479541431,Private room,False,2.0,10.0,100.0,1,1.9988873546531,0.1821871067018836,2.369,48.871
paris1629,234.8774349892814,Entire home/apt,False,2.0,8.0,88.0,0,1.742379448374098,0.1263798733206856,2.36276,48.87078
paris1630,301.2862335725604,Entire home/apt,False,4.0,10.0,100.0,1,2.110892793307961,0.2216774945746309,2.34324,48.87449
paris1631,347.1898592599497,Private room,False,2.0,10.0,100.0,1,2.411488230140841,0.1732969099725012,2.34374,48.87743
paris1632,236.74154161618048,Entire home/apt,False,2.0,10.0,93.0,1,3.3714922591736847,0.06299879284226,2.33835,48.88537
paris1633,207.84788889924505,Private room,False,2.0,9.0,95.0,1,3.004824485043068,0.1193433343154331,2.34894,48.88348
paris1634,319.92729984155096,Entire home/apt,False,2.0,10.0,88.0,0,1.6578681114510476,0.2173851768019294,2.35259,48.87148
paris1635,300.1211669307485,Entire home/apt,False,2.0,8.0,87.0,0,2.454213386804103,0.1632778061786794,2.33922,48.87676
paris1636,207.1488489141579,Entire home/apt,False,2.0,9.0,95.0,1,4.176568854267538,0.5186462429295878,2.31684,48.88573
paris1637,223.45978189952467,Private room,False,2.0,9.0,89.0,1,2.2737549662930223,0.2161491052015945,2.35566,48.87693
paris1638,158.91508994314475,Private room,False,2.0,10.0,98.0,1,1.5444590759348145,0.1985505532675063,2.35648,48.87024
paris1639,526.1440954422593,Entire home/apt,False,5.0,9.0,91.0,1,1.7932997977346217,0.0441927674106319,2.35558,48.87259
paris1640,382.3748718426694,Entire home/apt,False,4.0,10.0,96.0,1,3.430949907655058,0.2377806770036755,2.32446,48.88115
paris1641,312.7038866623171,Entire home/apt,False,4.0,10.0,100.0,1,3.075225722089583,0.1153618968785362,2.3612900000000003,48.88365
paris1642,181.9834094510206,Private room,False,2.0,9.0,94.0,1,1.9328411665412644,0.2340543374062105,2.36052,48.87318
paris1643,225.09087519806133,Entire home/apt,False,4.0,9.0,98.0,1,4.056431206532089,0.1808334508091559,2.32355,48.88756
paris1644,270.99450088545063,Entire home/apt,False,4.0,10.0,94.0,1,3.3921243641667798,0.2077135711944808,2.373,48.88399999999999
paris1645,359.0735390064312,Entire home/apt,False,4.0,10.0,97.0,1,1.4910639187554355,0.081002456443963,2.35496,48.8699
paris1646,213.44020877994225,Entire home/apt,False,2.0,9.0,100.0,0,2.132987412692673,0.2967701588688405,2.36185,48.87479
paris1647,706.962438251468,Entire home/apt,False,6.0,10.0,92.0,2,1.834747633838412,0.3351075002056428,2.36564,48.87071
paris1648,741.681424177463,Entire home/apt,False,6.0,9.0,94.0,2,1.9011548724129397,0.3404086089875044,2.36641,48.8711
paris1649,227.8870351384099,Entire home/apt,False,2.0,9.0,93.0,0,3.214698531699299,0.1537700937036668,2.3371,48.88358
paris1650,195.4981824960388,Entire home/apt,False,2.0,8.0,85.0,0,1.9588060495846145,0.077106958680019,2.36974,48.87016
paris1651,239.53770155652904,Entire home/apt,False,2.0,10.0,100.0,1,3.2746416923560404,0.3815577101347544,2.35455,48.886
paris1652,399.6178581414857,Entire home/apt,False,2.0,10.0,93.0,1,2.24706947514921,0.1387442456687138,2.34318,48.87577
paris1653,575.7759343834467,Entire home/apt,False,4.0,10.0,96.0,1,2.088640603829784,0.2189630717428785,2.3422400000000003,48.87403
paris1654,952.7914996737812,Entire home/apt,False,5.0,10.0,100.0,1,2.2235730460230454,0.2007428198626073,2.34249,48.87539
paris1655,475.34718985926,Entire home/apt,False,2.0,10.0,96.0,1,2.709005093234066,0.2796239973595394,2.36807,48.87874
paris1656,211.5761021530432,Entire home/apt,False,3.0,10.0,98.0,1,3.616601272958828,0.2459288568961957,2.35284,48.8891
paris1657,176.85711622704818,Private room,False,2.0,9.0,90.0,1,2.467377255479698,0.2059696291726997,2.369,48.876000000000005
paris1658,278.2179140646845,Entire home/apt,False,3.0,10.0,92.0,1,1.809862855678352,0.1339262539534843,2.36009,48.87211
paris1659,766.1478236555131,Entire home/apt,False,4.0,10.0,93.0,2,2.627759523797952,0.350098313482466,2.34892,48.88007
paris1660,382.3748718426694,Entire home/apt,False,4.0,10.0,96.0,1,1.997339557616591,0.0381171228233679,2.371,48.8699
paris1661,493.5222294715258,Entire home/apt,False,4.0,7.0,85.0,1,2.2554354151792944,0.1300956399725143,2.35009,48.87678
paris1662,426.4143909031597,Entire home/apt,False,2.0,10.0,100.0,1,1.9700997866370729,0.3508977627154455,2.36565,48.87211
paris1663,449.7157237393979,Entire home/apt,False,5.0,10.0,98.0,3,2.5510257186536824,0.1625642357158068,2.35345,48.87951
paris1664,282.6451673035698,Entire home/apt,False,4.0,9.0,94.0,1,2.3721376642274343,0.1110846973140996,2.37661,48.87097
paris1665,185.47860937645635,Private room,False,2.0,9.0,92.0,1,3.4986446553388024,0.1441805284799873,2.34916,48.88795
paris1666,383.5399384844813,Entire home/apt,False,4.0,10.0,98.0,1,2.354203657418389,0.164022516644445,2.37471,48.87201
paris1667,438.9971106347283,Entire home/apt,False,2.0,10.0,100.0,1,2.6472424228119174,0.063387246258885,2.33686,48.87795
paris1668,254.91658122844623,Entire home/apt,False,2.0,10.0,100.0,1,2.139810913588574,0.1813560285151498,2.3559400000000004,48.8757
paris1669,348.1219125733992,Entire home/apt,False,2.0,10.0,87.0,0,2.6518176862269587,0.3546682031578225,2.34208,48.87936
paris1670,266.5672476465654,Entire home/apt,False,2.0,9.0,97.0,1,3.118307817429027,0.1738866614227939,2.37289,48.88127
paris1671,461.13337682915466,Entire home/apt,False,6.0,9.0,78.0,1,2.279393062911941,0.3490550315499794,2.3530900000000003,48.87707
paris1672,316.19908658775284,Entire home/apt,False,3.0,10.0,100.0,1,2.2337589056505607,0.0123440660477059,2.345,48.876000000000005
paris1673,358.14148569298163,Entire home/apt,False,4.0,9.0,95.0,2,2.932722169223557,0.2739329988258627,2.3351900000000003,48.88027
paris1674,605.135613757107,Entire home/apt,False,6.0,8.0,89.0,2,1.5796193807203396,0.1631713193630724,2.3595900000000003,48.87004
paris1675,271.22751421381304,Entire home/apt,False,2.0,9.0,97.0,0,3.2578098961414788,0.2550894239183962,2.34416,48.88532
paris1676,297.7910336471246,Entire home/apt,False,2.0,8.0,82.0,0,3.232711473857483,0.057187311748953,2.33398,48.88288
paris1677,370.7242054245503,Entire home/apt,False,4.0,8.0,80.0,1,2.6933900485552127,0.3586963854446073,2.34786,48.88058
paris1678,204.11967564544693,Entire home/apt,False,2.0,10.0,93.0,0,3.345921091454699,0.0477089405652241,2.33892,48.88525
paris1679,127.9243172709479,Shared room,True,4.0,10.0,100.0,1,1.5857815636013792,0.2380701379784832,2.35687,48.87057
paris1680,473.94910988908566,Entire home/apt,False,3.0,7.0,67.0,0,1.9559105655382083,0.236943520190042,2.36314,48.87277
paris1681,254.91658122844623,Private room,False,2.0,8.0,80.0,1,3.461687174947427,0.2381658466343395,2.33564,48.88559
paris1682,336.00521949855533,Entire home/apt,False,2.0,10.0,100.0,1,3.832367290541259,0.1700073407479938,2.34,48.89
paris1683,394.02553826078855,Private room,False,4.0,10.0,100.0,1,3.022369614969223,0.1087226943087791,2.34611,48.8834
paris1684,387.2681517382794,Entire home/apt,False,4.0,7.0,69.0,0,1.5368413417028517,0.0605030553194881,2.34955,48.87023
paris1685,441.5602572467145,Entire home/apt,False,2.0,7.0,70.0,1,2.4717345473128094,0.026937417338375,2.33687,48.87618
paris1686,195.4981824960388,Entire home/apt,False,2.0,8.0,88.0,0,2.5761256056967343,0.1548849842033881,2.36404,48.87851
paris1687,289.6355671544412,Entire home/apt,False,2.0,10.0,95.0,0,3.201985603946833,0.0908600455082241,2.3338400000000004,48.88253
paris1688,127.9243172709479,Shared room,True,4.0,10.0,100.0,1,1.643647699919128,0.2160633379240295,2.3574,48.87103
paris1689,127.9243172709479,Shared room,True,4.0,10.0,100.0,1,1.6379284790444348,0.1921179772114467,2.3566,48.87108
paris1690,701.1371050424084,Entire home/apt,False,4.0,8.0,78.0,1,2.003336404335241,0.2884324956678352,2.34832,48.87435
paris1691,289.8685804828036,Entire home/apt,False,4.0,9.0,90.0,1,3.023729119753648,0.2333520505651678,2.36795,48.88185
paris1692,151.45866343554852,Private room,False,2.0,9.0,94.0,1,3.139815158033527,0.1207329843447106,2.36674,48.88326
paris1693,276.5868207661478,Entire home/apt,False,2.0,10.0,100.0,0,2.896813154408369,0.2200703248298973,2.33657,48.88034
paris1694,202.95460900363503,Entire home/apt,False,2.0,9.0,80.0,1,4.226622651949925,0.1641988143990503,2.32873,48.89113
paris1695,161.71124988349334,Entire home/apt,False,2.0,10.0,99.0,0,4.207120207762766,0.5308238036764809,2.31633,48.88581
paris1696,645.446919563799,Entire home/apt,False,6.0,9.0,96.0,2,2.6386997053931145,0.3151102627579603,2.3416200000000003,48.87914
paris1697,461.13337682915466,Entire home/apt,False,4.0,10.0,92.0,1,3.156563171538904,0.1842785963354488,2.34571,48.88458
paris1698,798.5366762978842,Entire home/apt,False,3.0,10.0,86.0,2,2.336886774561304,0.1881658566974091,2.37438,48.872
paris1699,236.74154161618048,Entire home/apt,False,2.0,10.0,93.0,0,3.115596189582026,0.1000511242282861,2.36526,48.88335
paris1700,301.2862335725604,Private room,False,2.0,10.0,98.0,1,3.236868552837507,0.12971395799878,2.34884,48.88557
paris1701,240.93578152670327,Entire home/apt,False,2.0,9.0,96.0,0,3.6525839577502497,0.3730015178514917,2.33412,48.88704
paris1702,264.23711436294155,Entire home/apt,False,4.0,10.0,100.0,1,2.5791754106794973,0.1628776019181533,2.35671,48.87962
paris1703,398.68580482803617,Entire home/apt,False,4.0,8.0,73.0,0,1.865503566702308,0.1560344763167727,2.3627700000000003,48.87199
paris1704,324.35455308043623,Entire home/apt,False,4.0,10.0,100.0,1,2.3449930033039608,0.1339317237060999,2.37633,48.87081
paris1705,509.8331624568925,Entire home/apt,False,4.0,9.0,93.0,2,3.226153510780416,0.0631995497508594,2.3273,48.88024
paris1706,486.5318296206543,Entire home/apt,False,4.0,10.0,100.0,0,2.447721108729998,0.2471566066323379,2.371,48.875
paris1707,243.2659148103272,Entire home/apt,False,2.0,10.0,100.0,1,3.918138490116255,0.320690555921982,2.33371,48.8895
paris1708,146.09935688321372,Entire home/apt,False,2.0,10.0,100.0,0,2.404459870331125,0.2515383962049858,2.34182,48.87696
paris1709,295.4609003635008,Entire home/apt,False,3.0,9.0,95.0,1,2.951285679411507,0.1327609591151677,2.349,48.883
paris1710,246.29508807903807,Entire home/apt,False,2.0,10.0,100.0,1,3.5213134257471435,0.2475246666584006,2.33065,48.88469
paris1711,336.00521949855533,Entire home/apt,False,2.0,10.0,100.0,1,2.5439398556347106,0.1313752075610582,2.3388,48.87752
paris1712,622.3786000559232,Entire home/apt,False,6.0,10.0,97.0,1,2.2946296511270194,0.0063888471480373,2.34831,48.877
paris1713,185.9446360331811,Private room,False,2.0,9.0,95.0,1,3.565079729599037,0.2489772797627803,2.34737,48.88844
paris1714,155.8859166744338,Entire home/apt,False,2.0,9.0,88.0,0,2.081839902736331,0.1792066235581108,2.37023,48.87132
paris1715,324.35455308043623,Entire home/apt,False,2.0,9.0,100.0,1,2.4599171211658213,0.2538516345469525,2.3404700000000003,48.87716
paris1716,370.7242054245503,Entire home/apt,False,3.0,9.0,90.0,1,3.042875423710871,0.0418384039160904,2.34478,48.88343
paris1717,477.44430981452143,Entire home/apt,False,4.0,8.0,80.0,1,2.592982600321543,0.3058696536892982,2.34736,48.87962
paris1718,249.5572746761115,Private room,False,2.0,10.0,90.0,1,3.342540304747967,0.2213879259951241,2.32841,48.88199
paris1719,249.5572746761115,Private room,False,2.0,10.0,85.0,1,3.250567651981319,0.3019233782905762,2.32989,48.88162
paris1720,298.9561002889365,Entire home/apt,False,2.0,10.0,100.0,1,2.5832528646016244,0.3413385225594778,2.34312,48.87892
paris1721,174.293969615062,Private room,False,2.0,8.0,80.0,0,3.403719281898528,0.1821855711848315,2.33475,48.88479
paris1722,382.3748718426694,Entire home/apt,False,3.0,7.0,87.0,1,2.586327872598671,0.0755287349406679,2.3620400000000004,48.87901
paris1723,266.5672476465654,Entire home/apt,False,3.0,10.0,100.0,1,1.8153120714583904,0.2530787226147085,2.36455,48.87092
paris1724,209.01295554105693,Entire home/apt,False,2.0,8.0,96.0,1,2.9086686316314045,0.2655496129908832,2.3715900000000003,48.87959
paris1725,266.5672476465654,Entire home/apt,False,3.0,10.0,93.0,0,1.97090460781188,0.1158446549240126,2.36944,48.87046
paris1726,384.70500512629326,Entire home/apt,False,2.0,9.0,97.0,0,2.012762274901613,0.080833667838679,2.37038,48.87044
paris1727,266.5672476465654,Entire home/apt,False,2.0,6.0,80.0,1,4.0145133919453295,0.2671403970617564,2.31611,48.8834
paris1728,195.4981824960388,Entire home/apt,False,2.0,10.0,96.0,1,2.589357891821612,0.1049462527379308,2.37148,48.87631
paris1729,417.0938577686644,Entire home/apt,False,2.0,10.0,100.0,0,1.7214901148549688,0.1381588731727948,2.3628,48.87056
paris1730,753.3320905955821,Entire home/apt,False,4.0,10.0,100.0,1,1.7273618637255554,0.0290882476534708,2.36147,48.871
paris1731,183.1484760928325,Entire home/apt,False,2.0,9.0,98.0,0,2.413215161644612,0.2798765463911109,2.3649,48.876740000000005
paris1732,312.7038866623171,Entire home/apt,False,2.0,2.0,60.0,1,3.18877517803962,0.2577617305915186,2.347,48.885
paris1733,231.61524839220803,Entire home/apt,False,2.0,10.0,100.0,0,2.4495424022845014,0.0180192670476324,2.33703,48.87601
paris1734,533.1344952931308,Entire home/apt,False,2.0,10.0,100.0,1,2.461970115647081,0.1464184699464786,2.33896,48.87676
paris1735,304.5484201696337,Entire home/apt,False,3.0,9.0,100.0,1,2.375220430803765,0.1521941714714115,2.3498900000000003,48.87785
paris1736,283.8102339453817,Entire home/apt,False,3.0,9.0,95.0,1,1.971874688658314,0.0118429469493473,2.3707,48.86977
paris1737,336.00521949855533,Entire home/apt,False,4.0,10.0,93.0,1,2.8312859390591,0.1717211951203185,2.3450900000000003,48.88153
paris1738,312.9368999906795,Entire home/apt,False,2.0,10.0,100.0,0,2.8109929463660004,0.1972452863270788,2.33838,48.88001
paris1739,459.9683101873428,Entire home/apt,False,2.0,9.0,87.0,1,2.609716093060334,0.3670643763392752,2.3748,48.87499
paris1740,219.96458197408893,Private room,False,2.0,10.0,100.0,1,2.822008981064296,0.2891051225956861,2.3585700000000003,48.88166
paris1741,289.6355671544412,Entire home/apt,False,4.0,10.0,100.0,1,2.1246391033504186,0.3185965126113008,2.36208,48.87466
paris1742,1049.0260042874452,Entire home/apt,False,6.0,10.0,100.0,2,1.717893030071792,0.1359201751350897,2.36275,48.870540000000005
paris1743,630.5340665486066,Private room,False,5.0,10.0,100.0,2,3.357637513193498,0.2055261279626938,2.32948,48.88258
paris1744,780.1286233572561,Entire home/apt,False,6.0,9.0,90.0,2,2.460455601918519,0.2970270280085967,2.34146,48.87741
paris1745,273.55764749743685,Entire home/apt,False,2.0,9.0,100.0,0,3.895332374810281,0.2014908912009865,2.32362,48.88587
paris1746,329.01481964768385,Private room,False,3.0,10.0,100.0,1,3.481808211207568,0.1141044956158342,2.32903,48.8837
paris1747,788.0510765215771,Entire home/apt,False,6.0,10.0,100.0,2,3.8864184741406542,0.1499038929728942,2.32429,48.88606
paris1748,428.7445241867835,Entire home/apt,False,3.0,9.0,90.0,2,2.0176732207710635,0.2669225438438687,2.35393,48.8747
paris1749,356.9764190511697,Entire home/apt,False,3.0,10.0,80.0,1,1.7245722191260084,0.1361969617522377,2.3546400000000003,48.87203
paris1750,310.60676670705567,Entire home/apt,False,4.0,9.0,80.0,1,2.3417573533688656,0.2073090579190553,2.35098,48.8776
paris1751,270.7614875570883,Entire home/apt,False,2.0,10.0,100.0,1,2.136837264098591,0.1911403569890893,2.37135,48.87136
paris1752,565.5233479355019,Entire home/apt,False,4.0,8.0,88.0,1,2.063064949431248,0.1479129159123569,2.35799,48.8748
paris1753,207.84788889924505,Private room,False,2.0,10.0,100.0,1,3.057554036633897,0.0945255047908685,2.36043,48.8836
paris1754,277.9849007363221,Entire home/apt,False,4.0,9.0,87.0,0,3.007877815989024,0.3344108071645972,2.33316,48.88034
paris1755,254.21754124335916,Entire home/apt,False,4.0,10.0,100.0,0,1.5160447034317794,0.0844799135955201,2.36504,48.86753
paris1756,194.3331158542269,Private room,False,2.0,10.0,100.0,1,3.685404454724045,0.2329296095696264,2.32893,48.88576
paris1757,405.67620467890765,Entire home/apt,False,4.0,10.0,93.0,1,3.307275071135047,0.1154864090939806,2.372,48.88347
paris1758,244.43098145213904,Entire home/apt,False,4.0,10.0,90.0,1,2.24316076251052,0.4453160489787,2.36656,48.87457
paris1759,405.67620467890765,Entire home/apt,False,2.0,10.0,100.0,0,3.8659212009588826,0.3529891338140684,2.33326,48.88888
paris1760,618.8834001304875,Entire home/apt,False,4.0,8.0,100.0,1,1.86130290584438,0.1419936340106879,2.33921,48.87073
paris1761,203.1876223319974,Entire home/apt,False,2.0,4.0,60.0,0,2.618829348652369,0.1206300749119406,2.37211,48.87636
paris1762,119.76885077826452,Shared room,True,2.0,6.0,80.0,1,3.071700614782493,0.1832957570674989,2.3667,48.88262
paris1763,304.5484201696337,Entire home/apt,False,2.0,10.0,80.0,0,2.6614972503811534,0.194007798250634,2.36081,48.87991
paris1764,331.57796625967006,Private room,False,2.0,10.0,100.0,1,3.247772442804349,0.1026742334178562,2.3275,48.88057
paris1765,399.6178581414857,Private room,False,2.0,10.0,100.0,1,3.1883425424129506,0.1067249816988706,2.32818,48.88023
paris1766,254.91658122844623,Entire home/apt,False,2.0,10.0,100.0,0,2.8888366909787684,0.2729200977227266,2.36076,48.88201
paris1767,246.06207475067572,Entire home/apt,False,2.0,10.0,80.0,1,2.5141953253946814,0.1634216249052457,2.37088,48.87576
paris1768,176.15807624196106,Entire home/apt,False,2.0,7.0,80.0,0,1.9902681270400984,0.3091512203064931,2.36746,48.87161
paris1769,562.0281480100662,Entire home/apt,False,4.0,10.0,100.0,1,1.373182543598393,0.1617160235153422,2.3604,48.86784
paris1770,333.6750862149315,Entire home/apt,False,4.0,10.0,100.0,1,3.0593579923855074,0.1698466486354949,2.34829,48.88393
paris1771,222.52772858607517,Shared room,True,2.0,10.0,100.0,1,1.7331906488097688,0.1705210216863397,2.34245,48.8706
paris1772,567.8534812191258,Entire home/apt,False,6.0,10.0,92.0,1,3.7033095719542017,0.1908278100363354,2.32502,48.88441
paris1773,243.2659148103272,Entire home/apt,False,2.0,10.0,100.0,1,3.4404067786772967,0.2274642369359724,2.3357,48.8854
paris1774,203.42063566035975,Entire home/apt,False,2.0,10.0,96.0,0,3.7392342564351297,0.063965377349668,2.35086,48.89018
paris1775,260.74191443750584,Entire home/apt,False,4.0,9.0,93.0,1,2.243413431136486,0.2622895700566476,2.37615,48.86956
paris1776,521.4838288750117,Entire home/apt,False,4.0,8.0,100.0,2,2.932410859859168,0.0795898836495899,2.36558,48.88155
paris1777,253.518501258272,Entire home/apt,False,2.0,10.0,90.0,0,1.8658635301037685,0.3417861446900554,2.35096,48.87331
paris1778,190.3718892720664,Private room,False,2.0,10.0,100.0,1,3.536189409431436,0.1307408018704491,2.32265,48.88142
paris1779,231.61524839220803,Entire home/apt,False,2.0,9.0,100.0,1,3.95116086215401,0.086848822038347,2.34479,48.89172
paris1780,236.97455494454283,Entire home/apt,False,2.0,10.0,94.0,1,3.405473424378406,0.1519393456772843,2.32869,48.88277
paris1781,382.3748718426694,Entire home/apt,False,2.0,10.0,100.0,1,1.8705932811508703,0.1615282036099304,2.3541,48.87337
paris1782,266.5672476465654,Entire home/apt,False,2.0,10.0,100.0,0,1.7518566102168511,0.2891195713299419,2.36648,48.86946
paris1783,324.5875664087986,Entire home/apt,False,4.0,10.0,100.0,1,1.5812185144735085,0.2450718001490616,2.35701,48.87051
paris1784,278.2179140646845,Entire home/apt,False,4.0,10.0,100.0,1,2.955611025679832,0.2577946420027042,2.341,48.882
paris1785,410.1034579177929,Entire home/apt,False,4.0,2.0,20.0,3,2.105228228536582,0.1247869228717545,2.35893,48.87506
paris1786,289.8685804828036,Entire home/apt,False,4.0,10.0,90.0,1,2.235900744619736,0.2504977468743968,2.37561,48.86987
paris1787,688.5543853108398,Entire home/apt,False,6.0,10.0,100.0,0,1.5875353401154024,0.2171120579664001,2.35651,48.87063
paris1788,582.9993475626806,Private room,False,4.0,10.0,100.0,1,3.302712329533327,0.1587930931862876,2.3273900000000003,48.88112
paris1789,243.0329014819648,Entire home/apt,False,3.0,7.0,88.0,1,2.2792472479451966,0.2101539132654542,2.3742,48.8714
paris1790,278.2179140646845,Entire home/apt,False,3.0,10.0,100.0,1,4.176574605115429,0.4258119680481797,2.31937,48.88701
